id,nh_text
36862518,"<mediumt50> Inman Sq: 2 bed/1 bath w/ laundry, 1 parking space! 7/1

 PROPERTY INFO ID: 149734455 Rent: 2650 / Month Beds: 2 Bath: 1 Available Date: 07/01/2019 Broker Fee: One Month Pet: Cat Ok Parking:: Included (Garage) Lovely third floor 2 bed/1 bath condo unit in a mid-sized condo building close to Inman Square. The unit features: Hardwood Floors Modern new kitchen and new bathroom Dishwasher, Disposal A/C Large closets New windows Laundry in the building Around 850 sq. ft Covered parking space or a garage space included FEATURES 1 Garage Parking Incl A/C Dishwasher Disposal Hardwood Floors Laundry in the Basement"
80402614,"<mediumt50> Air Conditioning, Private Patios, Gated Community


Welcome to McLaughlin Apartments! A tranquil 6 unit community located in the heart of West Los Angeles. Minutes away from Culver City, Marina Del Rey, Santa Monica, Westwood, Studio City, Sony Studio's, UCLA, Venice Beach. Shopping, grocery stores, restaurants, and bars are just minutes away
Easy access to the 405 and 10 freeways and all public transportation.
Unit is equipped with Washer, Dryer, Stove, Refrigerator, Microwave and Dishwasher.
SPECIAL PRICING $2695 (base rate $2795-$1000 off on a 12 month lease) A Must See! We offer personal tours by appointment.
show contact info
 click to show contact info"
34838992,"<mediumt50> NEW! Open Floor Plan w/Private Patio, Parking & Washer/Dryer in Unit!

 Newly Renovated! Open Floor Plan w/Private Patio, Parking & Washer/Dryer in Unit! Unit Size: 2 bed + 1.5 baths Rent: $2945/month Deposit: 1-month rent *OAC Pets: OK Laundry: Washer & Dryer in unit Parking: 1 space included Utilities: owner pays water. Newly renovated lower-level unit boasts an open floorplan. Beautiful hardwood-style laminate floors throughout. Kitchen comes equipped with stainless steel appliances- refrigerator, stove, range hood and dishwasher. Wall-mounted AC unit in living space. New white stackable washer and dryer in unit! Comes with enclosed patio. Situated in prime Palms location this property is a walker's paradise. Pet-friendly, family-oriented neighborhood. Professionally managed property. Owner pays water only, tenants responsible for all other utilities. Additional amenities include: -	Combo light/ceiling fan in bedrooms. -	Sliding mirrored closet doors in bedrooms. -	Wall-mounted AC unit in living space. -	White blinds throughout. -	Recessed lighting throughout. Do not miss out on this amazing unit! Available for immediate move-in. Please contact Jorge at show contact info  click to show contact info to schedule a viewing at your convenience. ***Photos may be of similar unit."
39807405,"<mediumt50> 2 Bed 2.5 Bath Townhouse for Rent in Orange

 Welcome home to a lovely townhouse with TWO MASTER SUITES! Both rooms are upstairs and have lots of natural light, attached bathrooms, and closets.  The first floor features a charming entryway, a guest bathroom, and vaulted ceilings with tile flooring throughout.  A spacious kitchen opens up to a separate dining space, and there is a skylight that illuminates the living room.  A quaint patio is just through the rear sliding doors with views of Santiago Creek.  Get cozy with the gas fireplace on chilly winter evenings, and enjoy the community pool and jacuzzi all year round!  There is plenty of storage space and washer dryer hookups in the attached 2-car garage. There are only 21 units in the complex, and the community is filled with friendly neighbors! This home is ready for you to add your personal touch! Available JUNE 18, 2019 or sooner! - Adjacent to the Santiago Creek Bike Trail. - Walking distance to Grijalva Park and Sports Center. - Close to the 22, 55, 5, 57, and 91 freeways. - Close to Chapman University, Santa Ana College, and Santiago Canyon College. - Close to Old Towne Orange, The Village at Orange, The Outlets at Orange, and Main Place Mall. *Listed by current tenant."
61478828,"<mediumt50> ALL INCLUSIVE AIRPORT/FT SHAFTER/JBPH-H AREa


All inclusive 2 Bedroom 2 Bath and third bedroom turned  into a walk-in closet and computer room
All inclusive water, electric, high speed internet, trash service and basic Spectrum TV.
Fridge, Stove, And washer/dryer all included.  1125 square feet and is a downstairs unit with two parking. One covered parking and one out.  Two parking is all allowed and no pets or smoking In the house.....
Text me is the only way I set appointments for viewing ....
show contact info
 click to show contact info"
41401215,"<mediumt50> House For Rent

 For Seniors Only. 55 and above. Detached 2 Bedrooms, 1 Sun Room, 1 Bathroom. Big Lot. Approximately 8000 SQFT. Centrally Air Conditioned and Heating. New Marble Counter Tops. Refrigerator, Washer, and Dryer Included. Comes with Storage Bin."
36980531,"<mediumt50> Welcome Home! 2 bed/1bath, Small Pet Friendly!!!

 Villa Toscana CALL US TODAY! show contact info  click to show contact info x289 2 bedroom 1 bath 825Sq.Ft.  Please Call/mo * Unit 8512 - Available Now Welcome to Villa Toscana! The perfect Westminster, CA Apartment is waiting for you right here at Villa Toscana! Featuring a thoughtfully designed blend of style, comfort and convenience. Not to mention an absolutely premium location, our stunning community of apartments for rent in Westminster. CA will keep you coming home with a smile on your face day in and day out. Life at Villa Toscana means being welcomed home each day by a lush, beautifully maintained landscaping, a bright, spacious apartment and an amazing selection of luxurious amenities. The stunning interiors of our Westminster apartments feature inviting open living spaces are perfectly appointed to suit the needs of any lifestyle. You'll love preparing meals in your wonderfully equipped contemporary kitchen, complete with a dishwasher, *(2) Bedroom units only. Our community features are guaranteed to please. Whether you're enjoying a nice barbecue in our charming courtyards or taking a refreshing dip in our sparkling swimming pool, relaxation is always on hand at Villa Toscana Apartments. Plus, with convenient extra features like full covered parking, six onsite Laundry Facilities, individually controlled heating and air conditioning and controlled access. Villa Toscana truly has everything you're looking for in a place to call """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Home""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""! FLOORPLAN/UNIT AMENITIES: * Ceiling Fans in Kitchen and Bedroom (s) * Gas Appliances * Granite Kitchen Counters * Dishwashers (two bedroom only) PROPERTY AMENITIES: * Sparkling Pool * Six Laundry Rooms * Gated & Covered Parking * Barbecue and Picnic Areas * Onsite Management/Maintenance * After Hours Courtesy Security Patrol MANAGED BY: A & M Properties CALL US TODAY! show contact info  click to show contact info x289 Address: 14189 Springdale Street Westminster, CA 92683 Equal Housing Opportunity"
73684181,"<mediumt50> !!! 3 BLOCKS TO THE BEACH !!! 2 Bed 2 Bath Available 318


Close to beach and all shopping! Gated building with 1 parking spot included with rent. This unit has a large balcony off of both bedrooms. Vertical blinds, range and dishwasher. Laundry room on site. Full size kitchen with all appliances included.
Please Note: Photos are of an adjacent unit so some differences may be present."
33764480,"<mediumt50> Aberdeen St 2 Bed with high End Finishes for 09/01/2016 MOVE IN

 ID: 1658819 Location: Aberdeen St., Boston (Fenway) Rent: $3000 / Month Broker Fee: One Month Available Date: 09/01/2019 Beds: 2 Baths: 1 Rent Includes: Heat, Hot Water Features: Dishwasher, Disposal, Eat-in Kitchen, Hardwood Floors, High Ceiling, Laundry in Building, Modern Bath, New Appliances, New/Renovated Kitchen, Parking For Rent, Separate Kitchen Contact John McDonough show contact info  click to show contact info show contact info  click to show contact info Two bedrooms, good-sized closet space, high ceilings. Rent includes heat and hot water. New kitchen with maple cabinets and granite counter tops, new stove, built-in microwave, new dishwasher, and new disposal. Bathroom has new toilet, new sink pedestal, and new shower/tub. Hardwood floor are all natural oak. High quality bronze windows. Recently painted. All new light fixtures. Building is located next to Fenway Park and the Fenway T station. Boston University and Northeastern university close by. Red Tree Real Estate is a one-stop boutique real estate agency, located in Brookline's vibrant Coolidge Corner neighborhood. We specialize in sales, leasing, property management services, private sales, commercial brokerage, and real estate investment counseling. - Our leasing agents cover Arlington, Belmont, Boston (Allston, Back Bay, Bay Village, Beacon Hill, Brighton, Charlestown, Chinatown, Dorchester, East Boston, The Fenway, The Financial District, Fort Hill, Hyde Park, Jamaica Plain, Kenmore, The Leather District, Mattapan, Midtown, Mission Hill, The North End, Roslindale, Roxbury, The Seaport District, South Boston, The South End, The Theatre District, The Waterfront, The West End, and West Roxbury), Brookline (Coolidge Corner, Washington Square, Whiskey Point, Brookline Village), Cambridge (Cambridgeport, Harvard Square, Inman Square, Kendall Square, Porter Square, Central Square), Chestnut Hill, Dedham, Everett, Malden, Medford, Newton (Newton Center, Newton Corner, Newton Highlands, Lower Falls, Upper Falls, Newtonville, Nonantum, Waban, West Newton), Somerville (Davis Square, Prospect Hill, Spring Hill, Winter Hill, Teele Square), Waltham, Wellesley, and Watertown. Our sales agents will go anywhere in Massachusetts. Call to schedule your showing today. John McDonough show contact info  click to show contact info Red Tree Real Estate 193 Harvard St Brookline, MA 02446"
35725089,"<mediumt50>  AWESOME 2BR IN CLINTON HILL WITH SKY LIGHT AC G TRAINS!! 

  AWESOME 2BR IN CLINTON HILL + HUGE SKY LIGHT ALLOWING TONS OF NATURAL LIGHT INTO THE PLACE  CLOSE TO THE AC & G TRAINS, SHORT WALK TO THE STATIONS AND CONVENIENTLY LOCATED! Spacious layout Tall ceilings Large room with generous closet space Hardwood floors Bathroom with bathtub Big windows Call/Text for appointment ( 9 1 7 ) 7 5 6 - 3 I I 6"
41413795,"<mediumt50> 2 Bed/2 Bath Luxury Condo, Walk to Red Line

 Property Details: 2 BEDROOMS | 2 BATHROOMS Well-maintained well-appointed condominium: 	Beautiful Lobby 	Sauna 	Gym	 	Function Room 	Two Elevators 	Security Camera  	Trash Chute   Sunny unit 2 bed, 2 full baths, kitchen, living with dining area 	Bright usable patio 	Covered, designated parking with controlled access  	Gleaming bamboo floor	 	In Unit: Pantry/storage, Washer, dryer 	Addn Storage on the first floor 	Kitchen with refrigerator, oven, microwave, dishwasher, garbage disposal	  Location 	Downtown Boston is 25 minutes on Red Line 	Reach Harvard, MIT, MGH in about 30 minutes 	Walk to Quincy Center T, Library, Starbucks, entertainment, shopping, services 	5-minute drive to Wollaston Beach, South Shore Plaza 	Minutes to Route 1, 3, 128/I-95, I-93  Details 	From Mar 15, 2019 	Rent is $1,995 	Includes heat, hot water, snow removal, garbage collection, maintenance (you pay for electricity) 	12-month lease 	1st month + last month + security (1 month) to move in  Eligibility: 	650+ Credit 	$72,000.00+ income ***No Pets Allowed*** Property Type: Condo Lease Terms: $1,995.00/Month $3,990.00 Deposit Lease Length: One Year Available: 07/01/2019 Unit Amenities: Dishwasher Dryer Garbage Disposal Microwave Range Oven Refrigerator Trash Compactor Washer Building Amenities: Alarm System Bicycle Parking Fitness Center and Sauna Garage No Smoking Off Street Parking Secure Building Security Cameras"
